player,season,match_id,no.of runs
Mohammed Shami,2014,495,1
Mohammed Shami,2014,502,1
Mohammed Shami,2014,512,0
Mohammed Shami,2016,602,1
Mohammed Shami,2016,609,2
Mohammed Shami,2017,18,1
Mohammed Shami,2017,35,2
Mohammed Shami,2017,44,7
Mohammed Shami,2017,49,4
Mohammed Shami,2017,51,2
Mohammed Shami,2017,55,21
N Rana,2016,617,9
N Rana,2016,619,28
N Rana,2016,630,73
N Rana,2017,2,35
N Rana,2017,7,52
N Rana,2017,10,46
N Rana,2017,12,11
N Rana,2017,16,61
N Rana,2017,22,65
N Rana,2017,24,8
N Rana,2017,28,3
N Rana,2017,34,19
N Rana,2017,37,28
N Rana,2017,47,10
N Rana,2017,50,13
N Saini,2012,333,14
N Saini,2012,336,30
N Saini,2012,340,18
N Saini,2012,343,6
N Saini,2012,350,50
N Saini,2012,354,4
N Saini,2012,359,2
N Saini,2012,366,5
N Saini,2012,369,15
N Saini,2012,371,1
ND Doshi,2011,294,0
NJ Maddinson,2014,459,4
NJ Maddinson,2014,462,12
NJ Maddinson,2015,554,4
NJ Rimmington,2011,239,1
NL McCullum,2011,262,15
NL McCullum,2011,271,13
NLTC Perera,2011,261,1
NLTC Perera,2011,265,24
NLTC Perera,2012,336,7
NLTC Perera,2012,351,0
NLTC Perera,2013,384,30
NLTC Perera,2013,388,15
NLTC Perera,2013,394,2
NLTC Perera,2013,397,37
NLTC Perera,2013,402,2
NLTC Perera,2013,405,28
NLTC Perera,2013,416,4
NLTC Perera,2013,432,44
NLTC Perera,2013,435,23
NLTC Perera,2013,440,33
NLTC Perera,2013,444,3
NLTC Perera,2013,449,18
NLTC Perera,2013,453,4
NLTC Perera,2013,455,13
NLTC Perera,2015,532,13
NLTC Perera,2015,548,3
NLTC Perera,2016,586,8
NLTC Perera,2016,592,36
NLTC Perera,2016,596,13
NLTC Perera,2016,601,3
NLTC Perera,2016,605,14
NLTC Perera,2016,609,15
NLTC Perera,2016,611,14
NLTC Perera,2016,616,18
NLTC Perera,2016,621,13
NLTC Perera,2016,629,23
NM Coulter-Nile,2013,450,9
NM Coulter-Nile,2015,519,5
NM Coulter-Nile,2015,535,2
NM Coulter-Nile,2015,543,4
NM Coulter-Nile,2015,553,8
NM Coulter-Nile,2015,556,3
NM Coulter-Nile,2016,578,7
NM Coulter-Nile,2016,625,2
NM Coulter-Nile,2017,27,3
NM Coulter-Nile,2017,40,6
NM Coulter-Nile,2017,58,6
NS Naik,2016,594,26
NS Naik,2016,597,1
NV Ojha,2009,140,0
NV Ojha,2009,145,68
NV Ojha,2009,148,52
NV Ojha,2009,152,0
NV Ojha,2009,155,16
NV Ojha,2009,160,1
NV Ojha,2009,165,10
NV Ojha,2009,168,23
NV Ojha,2010,176,12
NV Ojha,2010,180,24
NV Ojha,2010,184,18
NV Ojha,2010,187,29
NV Ojha,2010,193,14
NV Ojha,2010,195,14
NV Ojha,2010,198,81
NV Ojha,2010,203,27
NV Ojha,2010,206,99
NV Ojha,2010,210,2
NV Ojha,2010,212,46
NV Ojha,2010,219,0
NV Ojha,2010,223,8
NV Ojha,2010,227,19
NV Ojha,2011,238,30
NV Ojha,2011,241,0
NV Ojha,2011,250,12
NV Ojha,2011,253,2
NV Ojha,2011,259,19
NV Ojha,2011,263,16
NV Ojha,2011,266,1
NV Ojha,2011,269,0
NV Ojha,2011,274,14
NV Ojha,2011,279,7
NV Ojha,2011,282,2
NV Ojha,2011,289,25
NV Ojha,2011,293,36
NV Ojha,2011,301,9
NV Ojha,2012,312,34
NV Ojha,2012,318,14
NV Ojha,2012,323,1
NV Ojha,2012,327,15
NV Ojha,2012,331,70
NV Ojha,2012,335,11
NV Ojha,2012,342,5
NV Ojha,2012,345,12
NV Ojha,2012,349,11
NV Ojha,2012,357,7
NV Ojha,2012,364,4
NV Ojha,2012,369,35
NV Ojha,2012,372,13
NV Ojha,2012,374,5
NV Ojha,2012,378,29
NV Ojha,2012,380,8
NV Ojha,2013,382,9
NV Ojha,2013,385,0
NV Ojha,2014,477,10
NV Ojha,2014,481,16
NV Ojha,2014,487,18
NV Ojha,2014,489,13
NV Ojha,2014,493,8
NV Ojha,2014,496,82
NV Ojha,2014,500,26
NV Ojha,2014,503,27
NV Ojha,2014,507,19
NV Ojha,2014,511,35
NV Ojha,2015,521,15
NV Ojha,2015,529,28
NV Ojha,2015,531,12
NV Ojha,2015,537,18
NV Ojha,2015,541,9
NV Ojha,2015,544,28
NV Ojha,2015,551,21
NV Ojha,2015,555,1
NV Ojha,2015,558,9
NV Ojha,2015,564,2
NV Ojha,2015,572,0
NV Ojha,2016,580,1
NV Ojha,2016,584,37
NV Ojha,2016,594,2
NV Ojha,2016,598,18
NV Ojha,2016,603,1
NV Ojha,2016,610,10
NV Ojha,2016,616,7
NV Ojha,2016,618,7
NV Ojha,2016,628,17
NV Ojha,2016,631,16
NV Ojha,2016,634,9
NV Ojha,2016,635,10
NV Ojha,2016,636,7
NV Ojha,2017,10,10
NV Ojha,2017,14,12
NV Ojha,2017,19,36
NV Ojha,2017,43,9
NV Ojha,2017,57,17
Niraj Patel,2008,93,4
Niraj Patel,2008,97,58
Niraj Patel,2008,113,45
Niraj Patel,2008,117,3
Niraj Patel,2009,119,7
Niraj Patel,2009,168,14
OA Shah,2010,175,59
OA Shah,2010,178,2
OA Shah,2010,182,5
OA Shah,2010,187,21
OA Shah,2010,191,31
OA Shah,2011,290,25
OA Shah,2011,297,3
OA Shah,2012,311,15
OA Shah,2012,314,23
OA Shah,2012,319,78
OA Shah,2012,322,38
OA Shah,2012,326,66
OA Shah,2012,328,13
OA Shah,2012,334,64
OA Shah,2012,338,11
OA Shah,2012,345,1
OA Shah,2012,349,1
OA Shah,2012,358,4
OA Shah,2012,373,34
OA Shah,2012,377,30
OA Shah,2013,420,1
OA Shah,2013,427,25
P Awana,2012,369,4
P Awana,2013,391,1
P Awana,2013,398,0
P Awana,2013,421,0
P Awana,2013,440,0
P Dogra,2010,176,42
P Dogra,2010,180,30
P Dogra,2010,184,3
P Dogra,2010,187,0
P Dogra,2010,193,1
P Dogra,2010,198,5
P Dogra,2010,203,20
P Dogra,2010,227,8
P Dogra,2012,325,6
P Dogra,2012,330,7
P Dogra,2012,350,3
P Dogra,2013,453,6
P Kumar,2008,60,23
P Kumar,2008,70,35
P Kumar,2008,74,6
P Kumar,2008,76,6
P Kumar,2008,84,0
P Kumar,2008,88,4
P Kumar,2008,90,8
P Kumar,2008,94,5
P Kumar,2008,101,0
P Kumar,2008,104,2
P Kumar,2008,107,21
P Kumar,2008,111,8
P Kumar,2009,119,8
P Kumar,2009,122,0
P Kumar,2009,124,14
P Kumar,2009,127,13
P Kumar,2009,139,9
P Kumar,2009,148,7
P Kumar,2009,159,12
P Kumar,2009,174,2
P Kumar,2010,178,4
P Kumar,2010,197,0
P Kumar,2010,231,1
P Kumar,2011,239,4
P Kumar,2011,270,2
P Kumar,2011,273,2
P Kumar,2011,280,16
P Kumar,2011,284,3
P Kumar,2011,287,2
P Kumar,2011,300,1
P Kumar,2012,311,10
P Kumar,2012,315,1
P Kumar,2012,325,0
P Kumar,2012,343,6
P Kumar,2012,354,9
P Kumar,2012,369,9
P Kumar,2012,374,3
P Kumar,2013,391,4
P Kumar,2013,398,20
P Kumar,2013,400,1
P Kumar,2013,405,3
P Kumar,2013,421,26
P Kumar,2013,440,1
P Kumar,2013,450,0
P Kumar,2014,515,1
P Kumar,2015,531,1
P Kumar,2015,541,0
P Kumar,2015,555,12
P Kumar,2015,572,5
P Kumar,2016,585,0
P Kumar,2016,591,1
P Kumar,2016,604,15
P Kumar,2016,610,6
P Kumar,2016,620,1
P Kumar,2016,633,2
P Kumar,2017,6,7
P Kumar,2017,52,1
P Negi,2012,335,8
P Negi,2012,372,7
P Negi,2012,378,14
P Negi,2012,380,8
P Negi,2015,527,31
P Negi,2015,551,15
P Negi,2015,554,14
P Negi,2015,559,37
P Negi,2015,563,2
P Negi,2015,565,6
P Negi,2015,573,3
P Negi,2015,575,13
P Negi,2015,576,5
P Negi,2016,578,11
P Negi,2016,583,8
P Negi,2016,593,14
P Negi,2016,599,3
P Negi,2016,609,19
P Negi,2016,632,7
P Negi,2017,5,10
P Negi,2017,12,14
P Negi,2017,17,11
P Negi,2017,27,2
P Negi,2017,30,32
P Negi,2017,33,4
P Negi,2017,37,35
P Negi,2017,42,27
P Negi,2017,45,5
P Negi,2017,55,14
P Parameswaran,2011,283,1
P Parameswaran,2012,376,1
P Sahu,2016,583,18
P Sahu,2016,589,1
PA Patel,2008,61,16
PA Patel,2008,67,15
PA Patel,2008,71,29
PA Patel,2008,74,21
PA Patel,2008,79,23
PA Patel,2008,83,0
PA Patel,2008,85,4
PA Patel,2008,103,21
PA Patel,2008,107,31
PA Patel,2008,110,58
PA Patel,2008,114,22
PA Patel,2008,116,55
PA Patel,2008,117,41
PA Patel,2009,118,0
PA Patel,2009,122,31
PA Patel,2009,125,22
PA Patel,2009,131,0
PA Patel,2009,137,3
PA Patel,2009,162,0
PA Patel,2009,166,32
PA Patel,2009,169,32
PA Patel,2009,173,37
PA Patel,2010,185,7
PA Patel,2010,190,61
PA Patel,2010,192,1
PA Patel,2010,194,10
PA Patel,2011,237,2
PA Patel,2011,244,21
PA Patel,2011,252,35
PA Patel,2011,255,10
PA Patel,2011,261,32
PA Patel,2011,265,0
PA Patel,2011,269,1
PA Patel,2011,274,40
PA Patel,2011,278,21
PA Patel,2011,283,20
PA Patel,2011,290,0
PA Patel,2011,294,22
PA Patel,2011,297,6
PA Patel,2012,313,21
PA Patel,2012,316,1
PA Patel,2012,323,46
PA Patel,2012,337,24
PA Patel,2012,341,29
PA Patel,2012,346,20
PA Patel,2012,348,0
PA Patel,2012,352,1
PA Patel,2012,359,17
PA Patel,2012,366,20
PA Patel,2012,373,10
PA Patel,2012,376,23
PA Patel,2013,384,21
PA Patel,2013,388,2
PA Patel,2013,394,19
PA Patel,2013,397,31
PA Patel,2013,402,12
PA Patel,2013,428,14
PA Patel,2013,432,20
PA Patel,2013,435,46
PA Patel,2013,440,62
PA Patel,2013,444,27
PA Patel,2013,449,2
PA Patel,2013,453,48
PA Patel,2013,455,1
PA Patel,2014,459,39
PA Patel,2014,462,59
PA Patel,2014,468,22
PA Patel,2014,471,1
PA Patel,2014,475,2
PA Patel,2014,481,3
PA Patel,2014,484,28
PA Patel,2014,488,13
PA Patel,2014,492,3
PA Patel,2014,495,33
PA Patel,2014,499,10
PA Patel,2014,503,4
PA Patel,2015,526,16
PA Patel,2015,530,0
PA Patel,2015,534,19
PA Patel,2015,539,29
PA Patel,2015,541,21
PA Patel,2015,549,23
PA Patel,2015,552,60
PA Patel,2015,556,13
PA Patel,2015,559,45
PA Patel,2015,562,20
PA Patel,2015,567,21
PA Patel,2015,572,54
PA Patel,2015,573,35
PA Patel,2015,576,0
PA Patel,2016,581,26
PA Patel,2016,585,37
PA Patel,2016,588,13
PA Patel,2016,590,5
PA Patel,2016,593,1
PA Patel,2016,597,85
PA Patel,2016,600,1
PA Patel,2016,605,22
PA Patel,2016,613,0
PA Patel,2016,617,1
PA Patel,2017,2,20
PA Patel,2017,7,34
PA Patel,2017,10,39
PA Patel,2017,12,5
PA Patel,2017,16,0
PA Patel,2017,22,40
PA Patel,2017,24,11
PA Patel,2017,28,34
PA Patel,2017,34,71
PA Patel,2017,37,0
PA Patel,2017,44,31
PA Patel,2017,47,24
PA Patel,2017,50,40
PA Patel,2017,56,56
PA Patel,2017,58,18
PA Patel,2017,59,4
PA Reddy,2012,359,25
PA Reddy,2012,373,44
PA Reddy,2012,376,8
PA Reddy,2013,384,28
PA Reddy,2013,388,25
PA Reddy,2013,394,2
PA Reddy,2013,405,19
PA Reddy,2013,416,2
PA Reddy,2013,423,7
PA Reddy,2013,432,12
PC Valthaty,2009,126,5
PC Valthaty,2009,133,1
PC Valthaty,2011,239,6
PC Valthaty,2011,243,121
PC Valthaty,2011,249,80
PC Valthaty,2011,256,54
PC Valthaty,2011,259,14
PC Valthaty,2011,270,7
PC Valthaty,2011,273,38
PC Valthaty,2011,280,23
PC Valthaty,2011,284,24
PC Valthaty,2011,287,15
PC Valthaty,2011,290,17
PC Valthaty,2011,293,66
PC Valthaty,2011,296,21
PC Valthaty,2011,300,5
PC Valthaty,2012,311,13
PC Valthaty,2012,315,1
PC Valthaty,2012,321,0
PC Valthaty,2012,330,10
PC Valthaty,2012,333,6
PC Valthaty,2012,374,2
PC Valthaty,2013,405,10
PD Collingwood,2010,200,53
PD Collingwood,2010,203,17
PD Collingwood,2010,209,76
PD Collingwood,2010,213,2
PD Collingwood,2010,218,9
PD Collingwood,2010,221,2
PD Collingwood,2010,229,54
PJ Cummins,2015,547,1
PJ Cummins,2017,5,6
PJ Cummins,2017,15,12
PJ Cummins,2017,18,3
PJ Cummins,2017,24,5
PJ Cummins,2017,44,10
PJ Cummins,2017,49,24
PJ Cummins,2017,51,12
PJ Cummins,2017,55,7
PJ Sangwan,2008,82,3
PJ Sangwan,2008,95,0
PJ Sangwan,2009,133,1
PJ Sangwan,2009,141,0
PJ Sangwan,2009,161,5
PJ Sangwan,2009,172,0
PJ Sangwan,2010,183,9
PJ Sangwan,2010,221,6
PJ Sangwan,2013,392,4
PJ Sangwan,2017,38,1
PJ Sangwan,2017,41,1
PJ Sangwan,2017,52,0
PM Sarvesh Kumar,2008,98,1
PP Chawla,2008,65,25
PP Chawla,2008,69,0
PP Chawla,2008,81,21
PP Chawla,2008,91,18
PP Chawla,2008,108,17
PP Chawla,2008,112,0
PP Chawla,2008,116,12
PP Chawla,2009,123,5
PP Chawla,2009,130,10
PP Chawla,2009,135,0
PP Chawla,2009,139,3
PP Chawla,2009,145,6
PP Chawla,2009,151,9
PP Chawla,2009,164,1
PP Chawla,2009,169,5
PP Chawla,2010,177,5
PP Chawla,2010,186,9
PP Chawla,2010,190,9
PP Chawla,2010,193,8
PP Chawla,2010,201,25
PP Chawla,2010,212,11
PP Chawla,2011,239,15
PP Chawla,2011,256,4
PP Chawla,2011,273,12
PP Chawla,2011,280,5
PP Chawla,2011,293,1
PP Chawla,2011,300,13
PP Chawla,2012,311,11
PP Chawla,2012,315,16
PP Chawla,2012,321,21
PP Chawla,2012,325,13
PP Chawla,2012,330,9
PP Chawla,2012,333,7
PP Chawla,2012,343,0
PP Chawla,2012,350,6
PP Chawla,2012,354,5
PP Chawla,2012,366,8
PP Chawla,2012,369,10
PP Chawla,2012,374,1
PP Chawla,2013,391,4
PP Chawla,2013,398,7
PP Chawla,2013,400,13
PP Chawla,2013,405,24
PP Chawla,2013,415,1
PP Chawla,2013,421,13
PP Chawla,2013,436,1
PP Chawla,2013,440,0
PP Chawla,2013,443,5
PP Chawla,2013,450,2
PP Chawla,2014,472,1
PP Chawla,2014,476,0
PP Chawla,2014,478,1
PP Chawla,2014,514,17
PP Chawla,2014,517,14
PP Chawla,2015,532,4
PP Chawla,2015,545,24
PP Chawla,2015,547,0
PP Chawla,2015,555,9
PP Chawla,2015,560,19
PP Chawla,2015,567,3
PP Chawla,2015,570,0
PP Chawla,2016,596,8
PP Chawla,2016,602,9
PP Chawla,2016,627,11
PP Chawla,2017,58,2
PP Ojha,2008,89,2
PP Ojha,2008,98,0
PP Ojha,2008,114,1
PP Ojha,2009,128,1
PP Ojha,2009,136,1
PP Ojha,2009,144,0
PP Ojha,2009,158,0
PP Ojha,2010,207,2
PP Ojha,2010,232,1
PP Ojha,2010,233,0
PP Ojha,2012,310,0
PP Ojha,2012,327,5
PP Ojha,2012,351,1
PP Ojha,2013,403,1
PP Ojha,2013,454,0
PP Ojha,2013,457,1
PP Ojha,2014,462,3
PP Ojha,2014,508,2
PP Ojha,2014,515,1
PR Shah,2008,63,21
PR Shah,2008,102,15
PR Shah,2008,106,5
PR Shah,2008,109,0
PR Shah,2009,128,1
PR Shah,2009,147,30
PR Shah,2009,150,14
PR Shah,2009,170,13
PR Shah,2011,294,5
PSP Handscomb,2016,605,6
PV Tambe,2013,449,4
PV Tambe,2014,467,2
PV Tambe,2014,487,3
PV Tambe,2015,540,2
PV Tambe,2015,563,1
PV Tambe,2016,620,8
Pankaj Singh,2008,68,4
Pankaj Singh,2008,97,1
Pankaj Singh,2009,127,0
Pankaj Singh,2009,129,1
Pankaj Singh,2010,226,1
Parvez Rasool,2013,437,1
Parvez Rasool,2013,439,5
Parvez Rasool,2015,521,2
Parvez Rasool,2016,603,10
Q de Kock,2013,402,3
Q de Kock,2013,405,0
Q de Kock,2013,414,4
Q de Kock,2014,469,49
Q de Kock,2014,473,16
Q de Kock,2014,480,43
Q de Kock,2014,483,29
Q de Kock,2014,485,10
Q de Kock,2014,489,7
Q de Kock,2014,495,6
Q de Kock,2015,561,50
Q de Kock,2015,565,3
Q de Kock,2015,571,71
Q de Kock,2016,578,17
Q de Kock,2016,583,68
Q de Kock,2016,587,115
Q de Kock,2016,593,9
Q de Kock,2016,599,6
Q de Kock,2016,602,1
Q de Kock,2016,607,47
Q de Kock,2016,612,54
Q de Kock,2016,618,45
Q de Kock,2016,623,41
Q de Kock,2016,625,2
Q de Kock,2016,628,8
Q de Kock,2016,632,64
R Ashwin,2009,169,8
R Ashwin,2010,179,0
R Ashwin,2010,190,2
R Ashwin,2010,192,12
R Ashwin,2010,216,5
R Ashwin,2010,224,6
R Ashwin,2010,232,7
R Ashwin,2011,257,0
R Ashwin,2011,302,2
R Ashwin,2012,308,3
R Ashwin,2012,318,8
R Ashwin,2012,343,7
R Ashwin,2012,355,0
R Ashwin,2012,371,1
R Ashwin,2013,386,2
R Ashwin,2013,399,11
R Ashwin,2013,406,11
R Ashwin,2013,430,3
R Ashwin,2013,457,10
R Ashwin,2014,465,1
R Ashwin,2014,467,14
R Ashwin,2014,486,11
R Ashwin,2014,494,15
R Ashwin,2014,516,10
R Ashwin,2015,519,12
R Ashwin,2015,538,6
R Ashwin,2015,547,9
R Ashwin,2015,573,24
R Ashwin,2015,575,1
R Ashwin,2015,576,2
R Ashwin,2016,586,1
R Ashwin,2016,592,0
R Ashwin,2016,611,10
R Ashwin,2016,616,29
R Ashwin,2016,621,0
R Ashwin,2016,629,1
R Bhatia,2008,73,19
R Bhatia,2008,76,8
R Bhatia,2008,82,10
R Bhatia,2009,141,2
R Bhatia,2009,158,0
R Bhatia,2009,161,0
R Bhatia,2009,170,2
R Bhatia,2009,172,4
R Bhatia,2010,185,21
R Bhatia,2010,213,2
R Bhatia,2010,218,2
R Bhatia,2011,235,1
R Bhatia,2011,255,12
R Bhatia,2011,278,1
R Bhatia,2011,298,1
R Bhatia,2011,303,11
R Bhatia,2011,305,2
R Bhatia,2012,309,7
R Bhatia,2012,314,8
R Bhatia,2012,317,4
R Bhatia,2012,325,3
R Bhatia,2012,368,1
R Bhatia,2012,370,14
R Bhatia,2013,389,12
R Bhatia,2013,392,14
R Bhatia,2013,400,16
R Bhatia,2013,406,1
R Bhatia,2013,413,1
R Bhatia,2013,424,26
R Bhatia,2013,434,4
R Bhatia,2013,437,13
R Bhatia,2013,441,3
R Bhatia,2013,445,10
R Bhatia,2014,461,4
R Bhatia,2014,467,24
R Bhatia,2014,480,18
R Bhatia,2014,482,6
R Bhatia,2014,487,5
R Bhatia,2014,494,7
R Bhatia,2014,501,6
R Bhatia,2015,563,0
R Bhatia,2016,582,0
R Bhatia,2016,592,21
R Bhatia,2016,596,1
R Bhatia,2016,605,3
R Bhatia,2016,611,9
R Bhatia,2017,9,17
R Bishnoi,2009,122,0
R Bishnoi,2009,124,1
R Bishnoi,2009,139,18
R Dhawan,2013,403,0
R Dhawan,2013,450,18
R Dhawan,2013,456,5
R Dhawan,2013,457,3
R Dhawan,2014,472,19
R Dhawan,2014,475,23
R Dhawan,2014,491,4
R Dhawan,2014,502,8
R Dhawan,2014,505,14
R Dhawan,2014,514,14
R Dhawan,2015,524,6
R Dhawan,2015,544,4
R Dhawan,2015,566,1
R Dhawan,2015,569,26
R Dhawan,2016,594,3
R Dhawan,2016,629,11
R Dravid,2008,60,2
R Dravid,2008,63,32
R Dravid,2008,70,0
R Dravid,2008,74,0
R Dravid,2008,76,40
R Dravid,2008,80,31
R Dravid,2008,84,66
R Dravid,2008,88,5
R Dravid,2008,90,11
R Dravid,2008,94,29
R Dravid,2008,101,77
R Dravid,2008,104,9
R Dravid,2008,107,48
R Dravid,2008,111,27
R Dravid,2009,119,69
R Dravid,2009,122,20
R Dravid,2009,124,48
R Dravid,2009,127,10
R Dravid,2009,148,0
R Dravid,2009,153,12
R Dravid,2009,156,13
R Dravid,2009,159,9
R Dravid,2009,167,38
R Dravid,2009,171,6
R Dravid,2009,173,45
R Dravid,2009,174,10
R Dravid,2010,178,22
R Dravid,2010,192,16
R Dravid,2010,197,1
R Dravid,2010,209,14
R Dravid,2010,214,27
R Dravid,2010,217,54
R Dravid,2010,220,53
R Dravid,2010,223,5
R Dravid,2010,226,16
R Dravid,2010,231,24
R Dravid,2010,233,35
R Dravid,2011,236,30
R Dravid,2011,241,48
R Dravid,2011,246,37
R Dravid,2011,256,8
R Dravid,2011,261,46
R Dravid,2011,267,5
R Dravid,2011,271,22
R Dravid,2011,276,67
R Dravid,2011,285,22
R Dravid,2011,288,38
R Dravid,2011,294,1
R Dravid,2011,299,43
R Dravid,2012,311,31
R Dravid,2012,314,26
R Dravid,2012,319,3
R Dravid,2012,322,28
R Dravid,2012,326,25
R Dravid,2012,328,45
R Dravid,2012,334,27
R Dravid,2012,338,63
R Dravid,2012,345,42
R Dravid,2012,349,59
R Dravid,2012,354,47
R Dravid,2012,358,14
R Dravid,2012,361,5
R Dravid,2012,365,21
R Dravid,2012,373,40
R Dravid,2012,377,6
R Dravid,2013,385,70
R Dravid,2013,389,18
R Dravid,2013,393,57
R Dravid,2013,398,10
R Dravid,2013,407,35
R Dravid,2013,410,8
R Dravid,2013,416,38
R Dravid,2013,420,22
R Dravid,2013,427,6
R Dravid,2013,431,59
R Dravid,2013,433,62
R Dravid,2013,436,4
R Dravid,2013,442,22
R Dravid,2013,447,5
R Dravid,2013,449,26
R Dravid,2013,455,12
R Dravid,2013,456,43
R McLaren,2010,176,11
R McLaren,2010,194,1
R McLaren,2010,199,14
R McLaren,2010,211,1
R McLaren,2010,215,0
R McLaren,2010,226,44
R McLaren,2010,230,2
R McLaren,2011,239,54
R McLaren,2011,256,4
R McLaren,2011,280,29
R McLaren,2011,300,9
R McLaren,2013,392,2
R McLaren,2013,434,1
R Ninan,2011,245,4
R Rampaul,2013,396,2
R Rampaul,2013,401,13
R Rampaul,2013,411,0
R Rampaul,2013,417,25
R Rampaul,2013,420,3
R Rampaul,2013,441,0
R Rampaul,2014,471,13
R Sathish,2010,176,11
R Sathish,2010,188,27
R Sathish,2010,191,21
R Sathish,2010,194,5
R Sathish,2010,199,3
R Sathish,2010,201,18
R Sathish,2010,211,4
R Sathish,2010,215,20
R Sathish,2010,219,1
R Sathish,2010,230,12
R Sathish,2011,257,0
R Sathish,2011,267,7
R Sathish,2011,306,20
R Sathish,2013,391,8
R Sathish,2013,398,12
R Sathish,2013,412,22
R Sathish,2013,425,0
R Sathish,2013,429,12
R Sathish,2013,436,4
R Sathish,2013,440,26
R Sathish,2013,448,30
R Sathish,2016,596,10
R Sathish,2016,602,6
R Sathish,2016,634,9
R Sharma,2010,195,10
R Sharma,2010,207,5
R Sharma,2010,229,14
R Sharma,2010,233,0
R Sharma,2011,244,12
R Sharma,2011,254,13
R Sharma,2011,262,1
R Sharma,2011,271,0
R Sharma,2011,277,0
R Sharma,2012,315,0
R Sharma,2012,321,2
R Sharma,2012,362,1
R Sharma,2012,365,1
R Sharma,2013,384,0
R Sharma,2013,387,1
R Sharma,2013,395,10
R Sharma,2013,402,0
R Sharma,2013,422,0
R Sharma,2013,426,1
R Shukla,2013,385,1
R Shukla,2014,489,2
R Shukla,2014,495,2
R Shukla,2014,498,14
R Tewatia,2014,509,19
R Tewatia,2017,48,16
R Tewatia,2017,54,4
R Vinay Kumar,2008,70,1
R Vinay Kumar,2008,90,32
R Vinay Kumar,2008,94,3
R Vinay Kumar,2008,107,0
R Vinay Kumar,2009,119,8
R Vinay Kumar,2009,122,5
R Vinay Kumar,2009,127,1
R Vinay Kumar,2009,148,12
R Vinay Kumar,2009,153,7
R Vinay Kumar,2009,159,6
R Vinay Kumar,2009,174,9
R Vinay Kumar,2010,197,3
R Vinay Kumar,2010,209,3
R Vinay Kumar,2010,220,5
R Vinay Kumar,2010,226,12
R Vinay Kumar,2010,231,8
R Vinay Kumar,2011,244,1
R Vinay Kumar,2011,255,11
R Vinay Kumar,2011,261,5
R Vinay Kumar,2011,265,18
R Vinay Kumar,2011,269,11
R Vinay Kumar,2011,283,4
R Vinay Kumar,2011,290,1
R Vinay Kumar,2012,312,18
R Vinay Kumar,2012,317,30
R Vinay Kumar,2012,320,6
R Vinay Kumar,2012,326,11
R Vinay Kumar,2012,344,0
R Vinay Kumar,2012,367,1
R Vinay Kumar,2012,376,7
R Vinay Kumar,2013,388,7
R Vinay Kumar,2013,401,1
R Vinay Kumar,2013,417,26
R Vinay Kumar,2013,420,22
R Vinay Kumar,2013,441,15
R Vinay Kumar,2014,468,6
R Vinay Kumar,2014,476,0
R Vinay Kumar,2015,530,2
R Vinay Kumar,2015,541,0
R Vinay Kumar,2016,577,12
R Vinay Kumar,2016,630,1
RA Jadeja,2008,62,33
RA Jadeja,2008,65,39
RA Jadeja,2008,68,2
RA Jadeja,2008,78,36
RA Jadeja,2008,86,0
RA Jadeja,2008,93,8
RA Jadeja,2008,113,24
RA Jadeja,2008,115,7
RA Jadeja,2008,117,0
RA Jadeja,2009,119,12
RA Jadeja,2009,126,23
RA Jadeja,2009,130,41
RA Jadeja,2009,133,17
RA Jadeja,2009,137,39
RA Jadeja,2009,140,12
RA Jadeja,2009,145,34
RA Jadeja,2009,148,2
RA Jadeja,2009,152,27
RA Jadeja,2009,155,19
RA Jadeja,2009,160,45
RA Jadeja,2009,165,26
RA Jadeja,2009,168,15
RA Jadeja,2011,237,23
RA Jadeja,2011,244,49
RA Jadeja,2011,247,26
RA Jadeja,2011,252,17
RA Jadeja,2011,255,31
RA Jadeja,2011,261,22
RA Jadeja,2011,265,26
RA Jadeja,2011,269,31
RA Jadeja,2011,278,8
RA Jadeja,2011,283,24
RA Jadeja,2011,290,17
RA Jadeja,2011,297,19
RA Jadeja,2012,308,3
RA Jadeja,2012,313,50
RA Jadeja,2012,318,13
RA Jadeja,2012,320,4
RA Jadeja,2012,324,45
RA Jadeja,2012,332,7
RA Jadeja,2012,343,18
RA Jadeja,2012,347,10
RA Jadeja,2012,352,5
RA Jadeja,2012,355,10
RA Jadeja,2012,361,16
RA Jadeja,2012,368,3
RA Jadeja,2012,371,13
RA Jadeja,2012,379,1
RA Jadeja,2013,386,16
RA Jadeja,2013,396,39
RA Jadeja,2013,399,27
RA Jadeja,2013,406,37
RA Jadeja,2013,410,0
RA Jadeja,2013,414,1
RA Jadeja,2013,418,1
RA Jadeja,2013,425,5
RA Jadeja,2013,430,26
RA Jadeja,2013,435,14
RA Jadeja,2013,442,13
RA Jadeja,2013,446,25
RA Jadeja,2013,452,7
RA Jadeja,2013,457,0
RA Jadeja,2014,465,7
RA Jadeja,2014,467,38
RA Jadeja,2014,474,6
RA Jadeja,2014,478,19
RA Jadeja,2014,486,17
RA Jadeja,2014,490,8
RA Jadeja,2014,494,11
RA Jadeja,2014,499,10
RA Jadeja,2014,504,9
RA Jadeja,2014,516,28
RA Jadeja,2015,519,18
RA Jadeja,2015,521,0
RA Jadeja,2015,527,25
RA Jadeja,2015,538,8
RA Jadeja,2015,542,18
RA Jadeja,2015,547,15
RA Jadeja,2015,551,15
RA Jadeja,2015,554,3
RA Jadeja,2015,565,3
