player,season,match_id,no. of overs
AT Rayudu,2014,505,5
AT Rayudu,2014,508,2
AT Rayudu,2014,513,6
AT Rayudu,2014,515,3
AT Rayudu,2015,518,1
AT Rayudu,2015,524,7
AT Rayudu,2015,530,5
AT Rayudu,2015,534,1
AT Rayudu,2015,539,7
AT Rayudu,2015,541,3
AT Rayudu,2015,549,9
AT Rayudu,2015,552,1
AT Rayudu,2015,556,15
AT Rayudu,2015,559,8
AT Rayudu,2015,562,2
AT Rayudu,2015,567,2
AT Rayudu,2015,573,3
AT Rayudu,2015,576,8
AT Rayudu,2016,577,11
AT Rayudu,2016,585,6
AT Rayudu,2016,588,17
AT Rayudu,2016,590,10
AT Rayudu,2016,593,8
AT Rayudu,2016,597,14
AT Rayudu,2016,600,6
AT Rayudu,2016,605,7
AT Rayudu,2016,613,2
AT Rayudu,2016,617,14
AT Rayudu,2016,619,1
AT Rayudu,2016,623,2
AT Rayudu,2017,2,6
AT Rayudu,2017,53,11
AT Rayudu,2017,56,1
AT Rayudu,2017,58,5
AT Rayudu,2017,59,5
AUK Pathan,2011,237,1
AUK Pathan,2011,242,1
AUK Pathan,2011,248,2
AUK Pathan,2011,280,1
AUK Pathan,2011,296,1
AUK Pathan,2012,350,1
AUK Pathan,2012,356,1
Abdur Razzak,2008,101,1
Anirudh Singh,2010,175,4
Anirudh Singh,2010,186,1
Anirudh Singh,2010,210,4
Anirudh Singh,2010,233,15
Ankit Sharma,2012,313,3
Ankit Sharma,2012,316,1
Ankit Sharma,2012,323,1
Ankit Sharma,2012,337,1
Ankit Sharma,2014,494,7
Ankit Sharma,2014,501,1
Ankit Sharma,2015,563,1
Ankit Sharma,2015,574,3
Ankit Sharma,2016,592,2
Ankit Sharma,2017,13,6
Ankit Soni,2017,34,1
Ankit Soni,2017,38,1
Ankit Soni,2017,52,2
Anureet Singh,2015,520,2
Anureet Singh,2015,532,1
Anureet Singh,2015,542,8
Anureet Singh,2015,544,2
Anureet Singh,2015,548,1
Anureet Singh,2015,557,1
Anureet Singh,2017,32,5
Azhar Mahmood,2012,333,5
Azhar Mahmood,2012,336,3
Azhar Mahmood,2012,343,4
Azhar Mahmood,2012,350,2
Azhar Mahmood,2012,354,8
Azhar Mahmood,2012,359,4
Azhar Mahmood,2012,366,9
Azhar Mahmood,2012,369,3
Azhar Mahmood,2012,371,2
Azhar Mahmood,2012,374,13
Azhar Mahmood,2013,391,3
Azhar Mahmood,2013,398,7
Azhar Mahmood,2013,400,1
Azhar Mahmood,2013,405,2
Azhar Mahmood,2013,409,2
Azhar Mahmood,2013,412,5
Azhar Mahmood,2013,415,2
Azhar Mahmood,2013,421,5
Azhar Mahmood,2013,429,14
Azhar Mahmood,2013,450,15
Azhar Mahmood,2015,570,2
B Akhil,2008,60,1
B Akhil,2008,63,2
B Akhil,2008,74,2
B Akhil,2008,80,2
B Akhil,2008,90,2
B Akhil,2008,104,2
B Akhil,2008,107,4
B Akhil,2009,119,5
B Akhil,2009,129,1
B Akhil,2009,159,2
B Akhil,2011,269,3
B Chipli,2008,74,4
B Chipli,2008,104,4
B Chipli,2008,111,2
B Chipli,2011,236,3
B Chipli,2011,240,12
B Chipli,2011,245,11
B Chipli,2011,249,4
B Chipli,2011,253,2
B Chipli,2011,260,3
B Chipli,2011,265,4
B Chipli,2011,272,8
B Chipli,2011,275,3
B Chipli,2011,279,2
B Chipli,2011,286,6
B Chipli,2011,292,5
B Chipli,2011,295,3
B Chipli,2012,313,3
B Chipli,2012,316,3
B Chipli,2012,323,7
B Chipli,2012,346,1
B Chipli,2013,451,6
B Kumar,2011,295,1
B Kumar,2012,310,2
B Kumar,2012,332,2
B Kumar,2012,341,1
B Kumar,2012,351,2
B Kumar,2012,353,2
B Kumar,2012,362,2
B Kumar,2012,365,3
B Kumar,2012,375,3
B Kumar,2013,384,2
B Kumar,2013,387,4
B Kumar,2013,395,5
B Kumar,2013,402,1
B Kumar,2013,411,3
B Kumar,2013,422,6
B Kumar,2013,426,2
B Kumar,2013,437,2
B Kumar,2013,439,1
B Kumar,2014,466,2
B Kumar,2014,487,1
B Kumar,2015,541,1
B Kumar,2015,555,2
B Kumar,2015,572,2
B Kumar,2016,584,1
B Kumar,2016,598,2
B Kumar,2016,616,1
B Kumar,2016,618,1
B Kumar,2016,628,2
B Kumar,2016,631,2
B Kumar,2016,634,2
B Kumar,2016,636,1
B Kumar,2017,10,1
B Kumar,2017,43,1
B Laughlin,2013,386,1
B Laughlin,2013,430,4
B Lee,2008,65,1
B Lee,2008,69,3
B Lee,2008,73,1
B Lee,2009,151,4
B Lee,2009,157,4
B Lee,2009,164,2
B Lee,2009,169,2
B Lee,2010,196,2
B Lee,2010,201,1
B Lee,2010,205,1
B Lee,2011,255,2
B Lee,2011,266,1
B Lee,2011,278,2
B Lee,2011,305,2
B Lee,2012,309,2
B Lee,2012,314,4
B Lee,2012,317,1
B Lee,2013,389,2
B Lee,2013,424,2
B Sumanth,2010,220,2
B Sumanth,2010,225,3
B Sumanth,2010,229,6
B Sumanth,2010,232,6
BA Bhatt,2011,300,1
BA Bhatt,2012,325,1
BA Stokes,2017,2,5
BA Stokes,2017,4,11
BA Stokes,2017,9,2
BA Stokes,2017,13,8
BA Stokes,2017,17,2
BA Stokes,2017,25,4
BA Stokes,2017,28,4
BA Stokes,2017,38,17
BA Stokes,2017,40,6
BA Stokes,2017,43,9
BA Stokes,2017,51,7
BAW Mendis,2009,132,1
BAW Mendis,2010,217,1
BAW Mendis,2013,426,2
BB McCullum,2008,60,20
BB McCullum,2008,64,2
BB McCullum,2008,71,3
BB McCullum,2008,75,1
BB McCullum,2009,121,2
BB McCullum,2009,123,6
BB McCullum,2009,126,4
BB McCullum,2009,132,2
BB McCullum,2009,134,1
BB McCullum,2009,138,3
BB McCullum,2009,142,9
BB McCullum,2009,146,7
BB McCullum,2009,154,1
BB McCullum,2009,156,19
BB McCullum,2009,163,5
BB McCullum,2009,166,14
BB McCullum,2009,168,2
BB McCullum,2010,213,3
BB McCullum,2010,217,11
BB McCullum,2010,222,1
BB McCullum,2010,227,3
BB McCullum,2010,230,17
BB McCullum,2011,237,12
BB McCullum,2011,244,1
BB McCullum,2011,247,18
BB McCullum,2011,252,11
BB McCullum,2011,255,6
BB McCullum,2011,265,1
BB McCullum,2011,269,3
BB McCullum,2011,274,5
BB McCullum,2011,278,2
BB McCullum,2011,283,6
BB McCullum,2011,290,9
BB McCullum,2011,294,3
BB McCullum,2011,297,13
BB McCullum,2012,309,2
BB McCullum,2012,314,3
BB McCullum,2012,330,6
BB McCullum,2012,337,3
BB McCullum,2012,344,11
BB McCullum,2012,347,3
BB McCullum,2012,353,14
BB McCullum,2012,357,16
BB McCullum,2012,368,12
BB McCullum,2012,370,2
BB McCullum,2012,375,16
BB McCullum,2012,378,13
BB McCullum,2013,418,4
BB McCullum,2014,460,13
BB McCullum,2014,465,3
BB McCullum,2014,467,5
BB McCullum,2014,470,17
BB McCullum,2014,474,9
BB McCullum,2014,478,13
BB McCullum,2014,483,11
BB McCullum,2014,486,11
BB McCullum,2014,490,4
BB McCullum,2014,494,2
BB McCullum,2014,499,5
BB McCullum,2014,504,9
BB McCullum,2014,515,3
BB McCullum,2014,516,6
BB McCullum,2015,519,1
BB McCullum,2015,521,18
BB McCullum,2015,527,4
BB McCullum,2015,530,8
BB McCullum,2015,533,2
BB McCullum,2015,538,2
BB McCullum,2015,542,11
BB McCullum,2015,547,3
BB McCullum,2015,551,2
BB McCullum,2015,554,5
BB McCullum,2015,559,4
BB McCullum,2015,563,17
BB McCullum,2015,565,5
BB McCullum,2015,569,2
BB McCullum,2016,579,1
BB McCullum,2016,582,14
BB McCullum,2016,585,2
BB McCullum,2016,591,7
BB McCullum,2016,595,9
BB McCullum,2016,599,11
BB McCullum,2016,601,7
BB McCullum,2016,604,1
BB McCullum,2016,607,3
BB McCullum,2016,610,7
BB McCullum,2016,614,7
BB McCullum,2016,620,5
BB McCullum,2016,627,2
BB McCullum,2016,630,8
BB McCullum,2016,633,2
BB McCullum,2016,635,10
BB McCullum,2017,3,7
BB McCullum,2017,6,5
BB McCullum,2017,13,11
BB McCullum,2017,16,14
BB McCullum,2017,20,15
BB McCullum,2017,23,6
BB McCullum,2017,26,1
BB McCullum,2017,30,4
BB McCullum,2017,34,2
BB McCullum,2017,38,11
BB McCullum,2017,41,2
BB Samantray,2012,348,1
BB Samantray,2013,402,11
BB Samantray,2013,405,6
BB Samantray,2013,432,1
BB Samantray,2013,440,1
BB Samantray,2013,449,16
BB Samantray,2013,453,2
BB Samantray,2013,455,3
BB Sran,2016,616,1
BB Sran,2016,618,1
BB Sran,2016,631,1
BCJ Cutting,2014,498,3
BCJ Cutting,2016,622,4
BCJ Cutting,2016,634,1
BCJ Cutting,2016,635,2
BCJ Cutting,2016,636,4
BCJ Cutting,2017,1,2
BCJ Cutting,2017,10,4
BCJ Cutting,2017,14,5
BE Hendricks,2014,505,1
BE Hendricks,2015,569,1
BJ Haddin,2011,258,4
BJ Hodge,2008,78,2
BJ Hodge,2008,81,1
BJ Hodge,2008,88,4
BJ Hodge,2009,121,11
BJ Hodge,2009,123,5
BJ Hodge,2009,126,3
BJ Hodge,2009,132,8
BJ Hodge,2009,134,5
BJ Hodge,2009,138,17
BJ Hodge,2009,142,16
BJ Hodge,2009,146,6
BJ Hodge,2009,154,1
BJ Hodge,2009,163,14
BJ Hodge,2009,166,14
BJ Hodge,2009,168,4
BJ Hodge,2010,175,5
BJ Hodge,2010,178,14
BJ Hodge,2010,182,1
BJ Hodge,2010,187,15
BJ Hodge,2011,237,7
BJ Hodge,2011,244,14
BJ Hodge,2011,247,2
BJ Hodge,2011,252,5
BJ Hodge,2011,255,2
BJ Hodge,2011,261,4
BJ Hodge,2011,265,1
BJ Hodge,2011,269,10
BJ Hodge,2011,274,5
BJ Hodge,2011,278,6
BJ Hodge,2011,283,4
BJ Hodge,2011,290,2
BJ Hodge,2011,294,4
BJ Hodge,2011,297,13
BJ Hodge,2012,311,8
BJ Hodge,2012,314,9
BJ Hodge,2012,322,4
BJ Hodge,2012,326,2
BJ Hodge,2012,328,7
BJ Hodge,2012,334,2
BJ Hodge,2012,338,3
BJ Hodge,2012,345,5
BJ Hodge,2012,349,2
BJ Hodge,2012,354,7
BJ Hodge,2012,361,11
BJ Hodge,2012,365,5
BJ Hodge,2013,385,3
BJ Hodge,2013,389,10
BJ Hodge,2013,393,8
BJ Hodge,2013,398,6
BJ Hodge,2013,403,5
BJ Hodge,2013,407,6
BJ Hodge,2013,410,3
BJ Hodge,2013,420,6
BJ Hodge,2013,431,4
BJ Hodge,2013,442,1
BJ Hodge,2013,447,8
BJ Hodge,2013,449,3
BJ Hodge,2013,455,10
BJ Hodge,2013,456,8
BJ Hodge,2014,461,2
BJ Hodge,2014,501,9
BJ Hodge,2014,509,5
BJ Hodge,2014,513,5
BJ Rohrer,2013,401,5
BJ Rohrer,2013,412,10
BJ Rohrer,2013,419,4
BJ Rohrer,2013,424,1
BJ Rohrer,2013,433,13
BJ Rohrer,2013,438,9
BJ Rohrer,2013,446,2
BJ Rohrer,2013,451,3
BMAJ Mendis,2013,390,1
BMAJ Mendis,2013,404,6
BMAJ Mendis,2013,428,5
BR Dunk,2014,477,4
BR Dunk,2014,479,1
BR Dunk,2014,484,4
Basil Thampi,2017,6,3
Basil Thampi,2017,20,1
Basil Thampi,2017,26,4
Basil Thampi,2017,34,1
Basil Thampi,2017,38,2
Bipul Sharma,2010,186,3
Bipul Sharma,2010,212,1
Bipul Sharma,2011,270,5
Bipul Sharma,2011,273,1
Bipul Sharma,2011,287,3
Bipul Sharma,2012,311,5
Bipul Sharma,2012,315,5
Bipul Sharma,2012,325,4
Bipul Sharma,2012,343,2
Bipul Sharma,2015,555,1
Bipul Sharma,2016,598,2
Bipul Sharma,2016,634,2
Bipul Sharma,2016,635,4
Bipul Sharma,2016,636,1
Bipul Sharma,2017,14,3
Bipul Sharma,2017,43,3
Bipul Sharma,2017,57,2
C Madan,2010,221,6
C Munro,2016,581,2
C Munro,2016,631,3
C Munro,2016,634,6
C Nanda,2009,160,1
C de Grandhomme,2017,14,2
C de Grandhomme,2017,18,1
C de Grandhomme,2017,27,1
C de Grandhomme,2017,36,4
C de Grandhomme,2017,40,8
C de Grandhomme,2017,45,8
C de Grandhomme,2017,48,3
C de Grandhomme,2017,53,6
C de Grandhomme,2017,58,1
CA Ingram,2011,282,2
CA Ingram,2011,289,5
CA Ingram,2011,301,5
CA Lynn,2012,373,4
CA Lynn,2014,468,11
CA Lynn,2014,472,6
CA Lynn,2016,600,5
CA Lynn,2016,606,4
CA Lynn,2017,3,13
CA Lynn,2017,7,8
CA Lynn,2017,45,5
CA Lynn,2017,48,17
CA Lynn,2017,53,6
CA Lynn,2017,57,1
CA Lynn,2017,58,2
CA Pujara,2010,175,5
CA Pujara,2010,178,5
CA Pujara,2010,187,8
CA Pujara,2010,204,4
CA Pujara,2010,217,3
CA Pujara,2010,227,14
CA Pujara,2011,245,6
CA Pujara,2011,248,2
CA Pujara,2011,263,4
CA Pujara,2012,312,4
CA Pujara,2012,317,2
CA Pujara,2012,320,1
CA Pujara,2013,429,5
CA Pujara,2013,438,5
CA Pujara,2013,441,5
CA Pujara,2013,448,16
CA Pujara,2014,460,4
CA Pujara,2014,464,17
CA Pujara,2014,466,11
CA Pujara,2014,472,2
CA Pujara,2014,475,5
CA Pujara,2014,479,4
CH Gayle,2009,121,3
CH Gayle,2009,123,8
CH Gayle,2009,126,9
CH Gayle,2009,132,3
CH Gayle,2009,134,11
CH Gayle,2009,138,3
CH Gayle,2009,142,5
CH Gayle,2010,191,18
CH Gayle,2010,196,2
CH Gayle,2010,200,8
CH Gayle,2010,204,2
CH Gayle,2010,208,13
CH Gayle,2010,213,10
CH Gayle,2010,217,6
CH Gayle,2010,222,2
CH Gayle,2010,227,1
CH Gayle,2011,258,17
CH Gayle,2011,263,7
CH Gayle,2011,268,8
CH Gayle,2011,280,14
CH Gayle,2011,283,3
CH Gayle,2011,288,16
CH Gayle,2011,291,3
CH Gayle,2011,296,2
CH Gayle,2011,302,18
CH Gayle,2011,304,4
CH Gayle,2011,306,14
CH Gayle,2011,307,1
CH Gayle,2012,317,3
CH Gayle,2012,320,15
CH Gayle,2012,326,4
CH Gayle,2012,329,16
CH Gayle,2012,333,18
CH Gayle,2012,338,3
CH Gayle,2012,344,18
CH Gayle,2012,350,14
CH Gayle,2012,356,9
CH Gayle,2012,360,17
CH Gayle,2012,362,9
CH Gayle,2012,367,3
CH Gayle,2012,372,19
CH Gayle,2012,376,3
CH Gayle,2013,383,17
CH Gayle,2013,388,2
CH Gayle,2013,392,17
CH Gayle,2013,396,2
CH Gayle,2013,401,3
CH Gayle,2013,407,17
CH Gayle,2013,411,18
CH Gayle,2013,417,6
CH Gayle,2013,420,4
CH Gayle,2013,426,7
CH Gayle,2013,429,18
CH Gayle,2013,432,6
CH Gayle,2013,438,2
CH Gayle,2013,441,14
CH Gayle,2013,448,12
CH Gayle,2013,452,6
CH Gayle,2014,475,2
CH Gayle,2014,481,5
CH Gayle,2014,484,9
CH Gayle,2014,488,2
CH Gayle,2014,492,7
CH Gayle,2014,495,6
CH Gayle,2014,499,17
CH Gayle,2014,503,6
CH Gayle,2014,506,2
CH Gayle,2015,522,19
CH Gayle,2015,525,4
CH Gayle,2015,534,7
CH Gayle,2015,540,5
CH Gayle,2015,543,11
CH Gayle,2015,546,1
CH Gayle,2015,550,4
CH Gayle,2015,557,16
CH Gayle,2015,562,4
CH Gayle,2015,566,5
CH Gayle,2015,568,3
CH Gayle,2015,571,2
CH Gayle,2015,574,6
CH Gayle,2015,575,12
CH Gayle,2016,580,2
CH Gayle,2016,587,1
CH Gayle,2016,606,2
CH Gayle,2016,617,2
CH Gayle,2016,620,4
CH Gayle,2016,624,8
CH Gayle,2016,626,10
CH Gayle,2016,632,2
CH Gayle,2016,633,4
CH Gayle,2016,636,11
CH Gayle,2017,1,6
CH Gayle,2017,5,4
CH Gayle,2017,12,10
CH Gayle,2017,20,11
CH Gayle,2017,27,5
CH Gayle,2017,30,5
CH Gayle,2017,42,1
CH Gayle,2017,45,1
CH Gayle,2017,55,14
CH Morris,2013,396,2
CH Morris,2013,399,2
CH Morris,2013,410,1
CH Morris,2013,414,1
CH Morris,2013,430,2
CH Morris,2013,457,1
CH Morris,2015,520,4
CH Morris,2015,523,2
CH Morris,2015,540,2
CH Morris,2015,558,3
CH Morris,2015,563,3
CH Morris,2015,570,2
CH Morris,2015,574,2
CH Morris,2016,578,3
CH Morris,2016,599,9
CH Morris,2016,602,1
CH Morris,2016,612,4
CH Morris,2016,623,4
CH Morris,2016,625,6
CH Morris,2016,632,5
CH Morris,2017,5,3
CH Morris,2017,9,2
CH Morris,2017,15,3
CH Morris,2017,18,3
CH Morris,2017,24,14
CH Morris,2017,31,5
CH Morris,2017,35,2
CH Morris,2017,39,3
CJ Anderson,2014,458,3
CJ Anderson,2014,462,6
CJ Anderson,2014,470,12
CJ Anderson,2014,473,4
CJ Anderson,2014,477,2
CJ Anderson,2014,479,8
CJ Anderson,2014,484,2
CJ Anderson,2014,490,2
CJ Anderson,2014,497,5
CJ Anderson,2014,513,13
CJ Anderson,2014,515,4
CJ Anderson,2015,518,15
CJ Anderson,2015,524,3
CJ Anderson,2015,526,13
CJ Anderson,2015,530,2
CJ Anderson,2017,9,3
CJ Anderson,2017,15,7
CJ Anderson,2017,24,1
CJ Anderson,2017,31,3
CJ Anderson,2017,35,9
CJ Anderson,2017,39,9
CJ Anderson,2017,41,4
CJ Anderson,2017,44,3
CJ Anderson,2017,49,2
CJ Anderson,2017,51,2
CJ Anderson,2017,55,5
CJ Ferguson,2011,284,5
CJ Ferguson,2011,286,3
CJ Ferguson,2011,295,5
CJ Ferguson,2011,298,8
CJ Ferguson,2012,310,5
CJ Ferguson,2012,315,2
CJ Ferguson,2012,365,9
CJ Ferguson,2012,375,7
CJ Jordan,2016,636,2
CJ Jordan,2017,57,1
CJ McKay,2012,327,5
CK Kapugedera,2008,87,5
CK Kapugedera,2008,96,1
CK Kapugedera,2008,117,4
CK Langeveldt,2010,200,1
CK Langeveldt,2011,296,3
CL White,2008,60,5
CL White,2008,80,8
CL White,2008,84,1
CL White,2008,88,5
CL White,2008,90,5
CL White,2008,94,6
CL White,2008,101,6
CL White,2008,104,1
CL White,2010,202,4
CL White,2010,205,1
CL White,2010,209,4
CL White,2010,214,1
CL White,2010,220,2
CL White,2011,253,8
CL White,2011,260,3
CL White,2011,265,11
CL White,2011,272,6
CL White,2011,275,6
CL White,2011,300,4
CL White,2012,313,5
CL White,2012,316,8
CL White,2012,331,15
CL White,2012,337,4
CL White,2012,341,14
CL White,2012,346,1
CL White,2012,348,17
CL White,2012,352,18
CL White,2012,356,8
CL White,2012,359,6
CL White,2012,366,13
CL White,2012,373,2
CL White,2012,376,2
CL White,2013,384,6
CL White,2013,388,4
CL White,2013,394,3
CL White,2013,397,11
CL White,2013,402,1
CL White,2013,405,8
CL White,2013,414,3
CL White,2013,432,12
CL White,2013,440,3
CL White,2013,444,8
CL White,2013,449,1
CL White,2013,453,2
CL White,2013,455,9
CM Gautam,2013,412,4
CM Gautam,2013,433,2
CM Gautam,2013,451,8
CM Gautam,2014,458,2
CM Gautam,2014,470,2
CM Gautam,2014,473,6
CM Gautam,2014,477,2
CM Gautam,2014,479,10
CM Gautam,2014,484,9
CM Gautam,2014,490,2
CM Gautam,2014,493,2
CM Gautam,2014,497,3
CM Gautam,2015,519,2
CR Brathwaite,2016,578,1
CR Brathwaite,2016,602,4
CR Brathwaite,2016,609,3
CR Brathwaite,2016,612,2
CR Brathwaite,2016,628,3
CR Brathwaite,2016,632,1
CR Brathwaite,2017,5,2
CR Brathwaite,2017,49,3
CR Woakes,2017,7,3
CR Woakes,2017,14,1
CR Woakes,2017,18,3
CR Woakes,2017,27,6
CR Woakes,2017,36,1
CR Woakes,2017,40,2
CR Woakes,2017,48,2
CRD Fernando,2008,106,1
CRD Fernando,2010,234,1
D Kalyankrishna,2008,77,4
D Salunkhe,2008,62,7
D Salunkhe,2008,68,1
D Salunkhe,2008,97,1
D Wiese,2015,534,7
D Wiese,2015,538,7
D Wiese,2015,546,3
D Wiese,2015,550,3
D Wiese,2015,554,6
D Wiese,2015,566,2
D Wiese,2015,575,3
D Wiese,2016,587,2
D du Preez,2009,148,5
DA Miller,2012,333,5
DA Miller,2012,336,3
DA Miller,2012,340,7
DA Miller,2012,343,4
DA Miller,2012,359,5
DA Miller,2012,369,3
DA Miller,2013,400,6
DA Miller,2013,409,14
DA Miller,2013,412,8
DA Miller,2013,415,2
DA Miller,2013,421,12
DA Miller,2013,425,9
DA Miller,2013,429,2
DA Miller,2013,436,5
DA Miller,2013,440,3
DA Miller,2013,443,12
DA Miller,2013,448,11
DA Miller,2013,450,2
DA Miller,2014,460,14
DA Miller,2014,464,5
DA Miller,2014,466,5
DA Miller,2014,472,3
DA Miller,2014,475,6
DA Miller,2014,479,4
DA Miller,2014,486,10
DA Miller,2014,488,10
DA Miller,2014,491,6
DA Miller,2014,496,10
DA Miller,2014,502,2
DA Miller,2014,509,7
DA Miller,2014,512,10
DA Miller,2014,514,6
DA Miller,2014,516,7
DA Miller,2014,517,1
DA Miller,2015,520,6
DA Miller,2015,524,8
DA Miller,2015,528,4
DA Miller,2015,536,10
DA Miller,2015,542,3
DA Miller,2015,544,6
DA Miller,2015,548,16
DA Miller,2015,552,13
DA Miller,2015,557,3
DA Miller,2015,560,3
DA Miller,2015,564,13
DA Miller,2015,566,2
DA Miller,2015,569,6
DA Miller,2016,579,4
DA Miller,2016,583,3
DA Miller,2016,586,3
DA Miller,2016,589,3
DA Miller,2016,594,5
DA Miller,2016,597,5
DA Miller,2016,604,10
DA Miller,2016,608,8
DA Miller,2016,612,2
DA Miller,2016,615,1
DA Miller,2016,622,3
DA Miller,2016,626,3
DA Miller,2016,629,3
DA Miller,2017,4,8
DA Miller,2017,11,7
DA Miller,2017,15,10
DA Miller,2017,19,2
DA Warner,2009,141,14
DA Warner,2009,146,6
DA Warner,2009,150,9
DA Warner,2009,154,8
DA Warner,2009,158,2
DA Warner,2009,170,4
DA Warner,2009,172,1
DA Warner,2010,185,4
DA Warner,2010,189,10
DA Warner,2010,197,4
DA Warner,2010,200,20
DA Warner,2010,203,3
DA Warner,2010,209,8
DA Warner,2010,213,1
DA Warner,2010,218,3
DA Warner,2010,221,4
DA Warner,2010,224,1
DA Warner,2010,229,2
DA Warner,2011,238,2
DA Warner,2011,241,15
DA Warner,2011,250,7
DA Warner,2011,253,15
DA Warner,2011,259,16
DA Warner,2011,263,4
DA Warner,2011,266,2
DA Warner,2011,269,2
DA Warner,2011,274,4
DA Warner,2011,282,1
DA Warner,2011,289,9
DA Warner,2011,293,8
DA Warner,2011,301,4
DA Warner,2012,331,16
DA Warner,2012,357,6
DA Warner,2012,364,3
DA Warner,2012,369,3
DA Warner,2012,372,2
DA Warner,2012,374,11
DA Warner,2012,378,2
DA Warner,2012,380,3
DA Warner,2013,382,6
DA Warner,2013,385,19
DA Warner,2013,390,10
DA Warner,2013,394,1
DA Warner,2013,401,5
DA Warner,2013,404,2
DA Warner,2013,408,2
DA Warner,2013,412,1
DA Warner,2013,419,10
DA Warner,2013,424,14
DA Warner,2013,428,5
DA Warner,2013,433,6
DA Warner,2013,438,2
DA Warner,2013,443,14
DA Warner,2013,446,12
DA Warner,2013,451,3
DA Warner,2014,461,14
DA Warner,2014,466,4
DA Warner,2014,469,14
DA Warner,2014,474,1
DA Warner,2014,477,14
DA Warner,2014,481,16
DA Warner,2014,487,3
DA Warner,2014,489,4
DA Warner,2014,493,11
DA Warner,2014,496,8
DA Warner,2014,500,7
DA Warner,2014,503,16
DA Warner,2014,507,12
DA Warner,2014,511,1
DA Warner,2015,521,14
DA Warner,2015,525,8
DA Warner,2015,529,5
DA Warner,2015,531,6
DA Warner,2015,537,15
DA Warner,2015,541,3
DA Warner,2015,544,10
DA Warner,2015,551,9
DA Warner,2015,555,1
DA Warner,2015,558,5
DA Warner,2015,561,5
DA Warner,2015,564,17
DA Warner,2015,568,10
DA Warner,2015,572,2
DA Warner,2016,580,9
DA Warner,2016,584,3
DA Warner,2016,588,18
DA Warner,2016,591,15
DA Warner,2016,594,10
DA Warner,2016,598,1
DA Warner,2016,603,16
DA Warner,2016,610,4
DA Warner,2016,613,9
DA Warner,2016,616,4
DA Warner,2016,618,9
DA Warner,2016,622,13
DA Warner,2016,628,16
DA Warner,2016,631,4
DA Warner,2016,634,9
DA Warner,2016,635,19
DA Warner,2016,636,14
DA Warner,2017,1,2
DA Warner,2017,6,14
DA Warner,2017,10,11
DA Warner,2017,14,9
DA Warner,2017,19,20
DA Warner,2017,21,2
DA Warner,2017,25,16
DA Warner,2017,32,10
DA Warner,2017,36,17
DA Warner,2017,39,6
DA Warner,2017,43,12
DA Warner,2017,47,2
DA Warner,2017,52,17
DA Warner,2017,57,13
DAJ Bracewell,2012,312,3
DB Das,2008,75,6
DB Das,2008,78,5
DB Das,2008,81,2
DB Das,2008,103,12
DB Das,2008,105,7
DB Das,2008,112,1
DB Das,2012,309,3
DB Das,2012,314,4
DB Das,2012,325,8
DB Das,2012,337,3
DB Das,2012,347,2
DB Das,2012,353,5
DB Das,2012,357,2
DB Das,2012,363,1
DB Das,2012,368,3
DB Das,2012,370,2
DB Das,2013,400,2
DB Das,2013,406,5
DB Das,2013,413,2
DB Das,2013,424,9
DB Das,2013,434,4
DB Das,2013,445,4
DB Ravi Teja,2008,80,3
DB Ravi Teja,2008,89,4
DB Ravi Teja,2008,92,3
DB Ravi Teja,2008,98,2
DB Ravi Teja,2008,102,9
DB Ravi Teja,2008,114,9
DB Ravi Teja,2009,124,2
DB Ravi Teja,2009,128,4
DB Ravi Teja,2009,147,3
DB Ravi Teja,2009,155,1
DB Ravi Teja,2009,158,12
DB Ravi Teja,2009,164,6
DB Ravi Teja,2011,236,7
DB Ravi Teja,2011,240,4
DB Ravi Teja,2011,249,3
DB Ravi Teja,2011,260,3
DB Ravi Teja,2011,265,3
DB Ravi Teja,2011,275,7
DB Ravi Teja,2011,279,3
DB Ravi Teja,2011,286,8
DB Ravi Teja,2011,300,14
DB Ravi Teja,2012,313,1
DB Ravi Teja,2012,316,1
DB Ravi Teja,2013,384,2
DB Ravi Teja,2013,397,6
DE Bollinger,2010,216,1
DE Bollinger,2010,224,4
DE Bollinger,2011,257,1
DE Bollinger,2012,308,2
DH Yagnik,2011,256,3
DH Yagnik,2011,276,1
DH Yagnik,2011,285,2
DH Yagnik,2011,288,2
DH Yagnik,2012,328,2
DH Yagnik,2012,361,2
DH Yagnik,2012,377,2
DH Yagnik,2013,389,4
DH Yagnik,2013,393,2
DH Yagnik,2013,403,7
DH Yagnik,2013,407,2
DH Yagnik,2013,410,3
DH Yagnik,2013,427,3
DH Yagnik,2013,447,4
DH Yagnik,2013,455,2
DH Yagnik,2013,456,5
DH Yagnik,2014,494,2
DJ Bravo,2008,67,6
DJ Bravo,2008,69,7
DJ Bravo,2008,72,7
DJ Bravo,2008,75,15
DJ Bravo,2008,82,3
DJ Bravo,2008,86,2
DJ Bravo,2008,102,5
DJ Bravo,2009,118,2
DJ Bravo,2009,128,7
DJ Bravo,2009,132,2
DJ Bravo,2009,135,6
DJ Bravo,2009,143,15
DJ Bravo,2009,147,6
DJ Bravo,2009,150,9
DJ Bravo,2009,157,16
DJ Bravo,2009,160,2
DJ Bravo,2009,162,3
DJ Bravo,2010,183,2
DJ Bravo,2010,188,1
DJ Bravo,2010,194,3
DJ Bravo,2010,199,5
DJ Bravo,2010,201,1
DJ Bravo,2010,207,2
DJ Bravo,2010,211,2
